362,6
363,7
364,6
365,7
366,8
367,6
368,4
369,5
370,6
371,5
372,5
373,6
374,6
375,6
376,6
377,5
378,5
379,6
380,10
381,8
382,7
383,8
384,6
385,7
386,1
387,14
388,1
389,5
390,5
391,5
392,9
393,5
394,5
395,6
396,8
397,6
398,6
399,6
400,7
401,5
402,6
403,6
404,6
405,8
406,9
407,6
408,7
409,6
410,5
411,6
412,5
413,6
414,5
415,6
416,5
417,6
418,7
419,7
420,7
421,6
422,6
423,8
424,6
425,9
426,6
427,8
428,6
429,7
430,6
431,8
432,6
433,9
434,6
435,6
436,6
437,7
438,6
439,9
440,6
441,4
442,6
443,5
444,5
445,6
446,5
447,6
448,6
449,6
450,6
451,7
452,6
453,7
454,5
455,6
456,6
457,7
458,5
459,8
460,9
461,6
462,12
463,6
464,10
465,6
466,6
467,6
468,5
469,6
470,5
471,10
472,5
473,9
474,7
475,5
476,7
477,6
478,6
479,8
480,7
481,8
482,11
483,7
484,8
485,6
486,10
487,6
488,10
489,8
490,18
491,7
492,5
493,5
494,6
495,6
496,5
497,5
498,6
499,5
500,12
501,10
502,9
504,6
505,12
506,6
507,7
508,7
509,6
510,9
511,6
512,10
513,7
514,5
515,6
516,6
517,5
518,5
519,5
520,7
521,6
522,5
523,5
524,5
525,6
526,7
527,7
528,6
529,5
530,6
531,1
532,6
533,6
534,6
535,5
536,5
537,6
538,5
539,5
540,6
541,8
542,6
543,7
544,9
545,5
546,6
547,13
548,20
549,8
550,2
551,6
552,8
553,10
554,8
555,6
557,5
559,5
560,6
561,5
562,7
563,15
564,7
565,6
566,6
568,7
569,6
570,7
571,5
572,5
573,6
574,7
575,6
576,7
577,5
578,2
579,10
580,6
581,5
582,6
583,7
584,6
585,6
586,0
587,8
588,1
589,8
590,7
591,8
592,6
593,9
594,8
595,7
596,6
597,9
598,6
599,6
600,8
601,6
602,6
603,7
604,7
605,7
606,6
607,8
608,5
609,14
610,6
611,8
612,7
613,6
614,7
615,6
616,6
617,9
618,5
619,11
620,0
621,7
622,6
623,8
624,5
625,5
626,6
627,5
628,6
629,9
630,5
631,7
632,6
633,5
634,6
635,12
636,6
637,6
638,6
639,8
640,6
641,8
642,6
643,6
644,5
645,6
646,12
647,7
648,7
649,5
650,10
651,8
652,6
653,6
654,4
655,8
656,6
657,7
658,6
659,7
660,1
661,5
662,8
663,6
665,0
666,1
667,7
669,7
670,6
671,7
672,7
673,8
674,7
675,7
676,6
677,8
678,7
679,6
680,10
681,8
682,5
683,5
684,6
685,6
686,7
687,5
688,6
689,6
690,7
691,6
692,9
693,6
694,6
695,10
696,5
697,9
698,6
699,6
700,5
701,10
702,7
703,6
704,8
705,6
706,7
707,6
708,6
710,5
711,5
712,7
713,6
714,5
715,6
716,7
717,6
718,6
719,1
720,5
721,6
722,11
723,5
724,5
725,6
726,7
727,6
728,12
729,7
730,6
731,9
732,6
733,7
734,11
735,7
736,7
737,5
738,3
739,5
740,6
741,5
742,7
743,5
744,15
745,6
746,5
747,9
748,8
749,6
750,5
751,6
752,11
753,8
754,8
755,12
756,6
757,5
758,5
759,7
760,7
761,9
762,8
763,6
764,6
765,6
766,4
767,6
768,8
769,6
770,19
771,3
772,7
773,8
774,5
775,8
776,7
777,6
778,5
779,6
780,7
781,5
782,8
783,4
784,5
785,4
786,6
788,8
789,6
790,6
791,5
792,7
793,5
794,6
795,7
797,5
798,6
799,4
800,7
801,3
802,4
803,7
804,5
805,6
806,8
807,12
808,7
809,7
810,8
811,4
812,11
813,6
814,6
815,7
816,10
817,7
818,8
819,9
820,15
821,8
822,6
823,5
824,6
825,12
826,11
827,15
828,7
829,9
830,8
831,5
832,6
833,8
834,6
835,5
836,6
837,9
838,7
839,5
840,9
841,6
842,8
843,5
844,8
845,5
846,5
847,5
848,5
849,7
850,9
851,7
852,5
854,5
855,6
856,6
857,1
858,8
859,6
860,7
861,6
862,8
863,10
864,6
865,5
866,5
867,10
868,5
869,5
870,6
871,6
872,7
873,5
874,7
875,8
876,5
877,6
878,4
879,7
880,18
881,10
882,5
883,5
884,6
885,9
886,6
887,6
888,5
889,9
890,7
891,4
894,8
895,10
896,8
897,8
898,5
899,5
900,4
901,7
902,7
903,11
904,7
905,9
906,10
907,6
908,8
909,12
910,9
911,11
912,9
913,6
914,6
915,8
916,10
917,6
918,6
919,6
920,4
921,7
922,5
923,7
924,6
925,6
926,6
927,6
928,5
929,5
930,6
931,1
932,8
933,8
934,5
935,8
936,5
937,8
938,5
939,6
940,10
941,6
942,8
943,16
944,11
945,5
946,5
947,6
948,6
949,8
950,6
951,8
952,7
953,7
954,7
955,6
956,4
957,5
958,5
959,5
960,7
961,7
962,3
963,5
964,7
965,5
966,8
967,8
968,7
969,6
970,5
971,12
972,6
974,7
979,5
980,9
982,6
983,5
986,5
987,2
988,5
989,4
991,4
992,5
993,1
995,6
996,6
997,6
998,6
999,6
1000,8
1001,5
1002,6
1003,15
1004,8
1005,7
1006,5
1007,6
1009,6
1010,9
1011,5
1014,9
1015,6
1016,6
1020,8
1022,7
1024,6
1025,5
1026,3
1027,5
1028,6
1029,7
1030,6
1031,5
1032,5
1033,6
1034,8
1035,5
1036,5
1037,7
1038,5
1039,3
1040,5
1041,5
1042,7
1043,6
1044,6
1045,6
1046,14
1047,8
1048,7
1049,12
1050,10
1051,8
1052,8
1053,8
1054,8
1055,6
1056,5
1057,5
1058,5
1059,6
1060,4
1061,5
1062,7
1063,6
1064,6
1065,9
1066,13
1067,11
1068,5
1069,6
1070,8
1071,7
1072,6
1073,7
1074,8
1075,6
1076,7
1077,6
1078,14
1079,5
1080,4
1081,8
1082,5
1083,5
1084,5
1085,8
1086,5
1087,5
1088,7
1089,8
1090,10
1091,7
1092,16
1093,19
1094,6
1095,7
1096,5
1097,6
1098,6
1099,6
1100,7
1101,6
1102,6
1103,6
1104,7
1105,6
1106,8
1107,10
1108,4
1109,6
1110,6
1111,7
1112,9
1113,6
1114,7
1115,4
1116,9
1117,5
1118,8
1119,7
1120,6
1121,5
1122,6
1123,4
1124,7
1125,6
1126,6
1127,6
1128,6
1129,6
1130,10
1131,6
1132,8
1133,6
1134,5
1135,8
1136,7
1137,3
1138,6
1139,5
1140,6
1141,6
1142,7
1143,6
1144,8
1145,6
1146,6
1147,10
1148,6
1149,4
1150,5
1151,6
1152,8
1153,6
1154,5
1155,7
1156,7
1157,8
1158,5
1159,8
1160,5
1161,5
1162,11
1163,6
1164,7
1165,5
1166,8
1167,8
1168,6
1172,8
1173,6
1174,7
1175,10
1176,9
1177,5
1178,5
1179,8
1180,6
1181,8
1182,5
1183,10
1184,9
1185,9
1186,7
1187,9
1188,6
1189,6
1190,8
1191,6
1192,7
1193,10
1194,10
1195,6
1196,6
1197,6
1198,8
1199,5
1200,5
1201,5
1202,7
1203,4
1204,5
1205,5
1206,5
1207,4
1208,14
1209,12
1210,5
1211,6
1212,7
1213,5
1214,5
1215,9
1216,7
1217,16
1218,5
1219,5
1220,6
1221,5
1222,5
1223,7
1224,15
1225,5
1226,7
1227,6
1228,8
1229,6
1230,6
1231,7
1232,9
1233,4
1234,5
1235,4
1236,7
1237,6
1238,5
1239,5
1240,5
1241,10
1242,5
1243,5
1244,8
1245,15
1246,16
1247,8
1248,5
1249,7
1250,6
1251,6
1252,5
1253,4
1254,5
1255,4
1256,5
1257,5
1258,7
1259,6
1260,7
1261,4
1262,7
1263,8
1264,4
1265,5
1266,5
1267,8
1268,5
1269,7
1270,8
1271,5
1272,7
1273,5
1274,4
1275,6
1276,6
1277,8
1278,6
1279,4
1280,4
1281,9
1282,4
1283,7
1284,3
1285,5
1286,5
1287,5
1288,7
1289,5
1290,6
1291,5
1292,5
1293,6
1294,6
1295,6
1296,13
1297,10
1298,5
1299,16
1300,4
1301,11
1302,5
1303,8
1304,8
1305,7
1306,5
1307,7
1308,6
1309,7
1310,5
1311,6
1312,8
1313,6
1314,5
1315,4
1316,7
1317,4
1318,6
1319,4
1320,7
1321,5
1322,7
1323,7
1324,7
1325,6
1326,6
1327,4
1328,10
1329,6
1330,6
1331,8
1332,8
1333,5
1334,1
1335,6
1336,7
1337,8
1338,17
1339,10
1340,15
1341,5
1342,4
1343,15
1344,1
1345,2
1346,5
1347,5
1348,5
1349,5
1350,5
1351,20
1352,7
1353,8
1354,9
1355,6
1356,6
1357,7
1358,6
1359,6
1360,5
1361,10
1362,10
1363,5
1364,7
1365,16
1366,18
1367,4
1368,6
1369,9
1370,6
1371,4
1372,7
1373,6
1374,5
1375,9
1376,5
1377,5
1378,4
1379,6
1380,5
1381,11
1382,5
1383,6
1384,4
1385,6
1386,2
1387,6
1388,7
1389,8
1390,5
1391,8
1392,5
1393,6
1394,4
1395,5
1396,14
1397,5
1398,3
1399,6
1400,5
1401,6
1402,6
1403,5
1404,6
1405,3
1406,6
1407,9
1408,7
1409,6
1410,4
1411,7
1412,5
1413,8
1414,8
1415,6
1416,7
1417,8
1418,6
1419,6
1420,3
1421,5
1422,5
1423,5
1424,5
1425,5
1426,2
1427,6
1428,6
1429,5
1430,12
1431,6
1432,5
1433,7
1434,3
1435,7
1436,6
1437,5
1438,4
1439,6
1440,6
1441,6
1442,8
1443,5
1444,5
1445,5
1446,6
1447,5
1448,5
1449,8
1450,6
1451,6
1452,9
1453,6
1454,7
1455,4
1456,5
1457,4
1458,5
1459,9
1460,6
1461,7
1462,5
1463,6
1464,4
1465,10
1466,9
1467,4
1468,8
1469,8
1470,6
1471,11
1472,7
1473,8
1474,6
1475,8
1476,6
1477,5
1478,6
1479,9
1480,7
1481,7
1482,5
1483,7
1484,9
1485,7
1486,6
1487,5
1488,5
1489,5
1490,1
1491,7
1492,5
1493,7
1494,6
1495,6
1496,8
1497,6
1498,8
1499,2
1500,7
1501,1
1502,5
1503,5
1504,6
1505,6
1506,8
1507,10
1508,5
1509,8
1510,6
1511,5
1512,7
1513,5
1514,5
1515,6
1516,5
1517,8
1518,8
1519,10
1520,5
1521,6
1522,6
1523,8
1524,6
1525,9
1526,5
1527,7
1528,11
1529,4
1530,6
1531,5
1532,8
1533,4
1534,6
1535,9
1536,6
1537,10
1538,5
1539,5
1540,5
1541,6
1542,4
1543,5
1544,6
1545,6
1546,4
1547,5
1548,9
1549,5
1550,6
1551,7
1552,6
1553,6
1554,6
1555,5
1556,6
1557,8
1558,2
1559,4
1560,7
1561,5
1562,6
1563,7
1564,5
1565,5
1566,5
1567,5
1568,9
1569,6
1570,5
1571,5
1572,4
1573,6
1574,6
1575,5
1576,6
1577,6
1578,5
1579,7
1580,9
1581,7
1582,5
1583,9
1584,5
1585,7
1586,12
1587,4
1588,6
1589,6
1590,6
1591,6
1592,7
1593,8
1594,5
1595,5
1596,6
1597,9
1598,7
1599,7
1600,6
1601,4
1602,6
1603,3
1604,8
1605,5
1606,6
1607,6
1608,5
1609,4
1610,5
1611,6
1612,8
1613,5
1614,3
1615,5
1616,6
1617,6
1618,6
1619,4
1620,7
1621,6
1622,10
1623,4
1624,4
1625,5
1626,7
1627,6
1628,1
1629,6
1630,4
1631,7
1632,6
1633,6
1634,7
1635,6
1636,4
1637,10
1638,2
1639,6
1640,4
1641,6
1642,6
1643,6
1644,4
1645,6
1646,6
1647,10
1648,5
1649,7
1650,4
1651,6
1652,8
1653,1
1654,10
1655,5
1656,6
1658,6
1659,7
1661,9
1663,8
1664,6
1665,6
1666,4
1667,5
1668,6
1669,9
1670,6
1671,8
1672,5
1673,5
1674,7
1675,6
1676,6
1677,6
1678,5
1679,4
1680,4
1681,6
1682,6
1683,5
1684,6
1685,6
1686,5
1687,6
1688,8
1689,7
1690,5
1691,6
1692,5
1693,5
1694,6
1695,6
1696,4
1697,4
1698,5
1699,5
1700,7
1702,5
1703,5
1704,5
1705,4
1706,5
1707,8
1708,5
1709,6
1710,4
1711,5
1712,5
1713,8
1714,6
1715,6
1716,6
1717,6
1718,6
1719,5
1720,10
1721,10
1722,5
1723,7
1724,6
1725,4
1726,5
1727,2
1728,5
1729,4
1730,6
1731,6
1732,4
1733,6
1734,7
1735,6
1736,9
1737,7
1738,4
1739,5
1740,7
1741,6
2736,4
2738,7
2739,5
2740,6
2741,5
2742,5
2743,5
2744,5
2745,7
2746,5
2747,5
2748,5
2749,5
2750,6
2751,6
2752,4
2753,6
2754,7
2755,5
2756,5
2757,7
2758,6
2759,4
2760,5
2762,6
3736,6
3737,8
3738,7
3739,7
3740,5
3741,6
3742,5
3743,6
3745,10
3746,7
3747,5
3748,9
3749,5
3750,5
4738,6
4739,3
4740,6
4741,5
5738,7
5739,6
5740,5
5741,5
5742,9
5743,3
5744,8
5745,5
5747,6
5748,5
5749,6
5750,5
5751,8
5752,10
5753,6
5754,5
5755,7
5757,7
5758,4
5759,5
5760,8
5761,6
5762,5
5763,5
5765,5
5766,9
5767,6
5768,6
5769,7
5770,12
5771,7
5772,6
5773,8
5774,5
5775,5
5776,6
5777,1
5778,8
5779,8
5780,6
5781,5
5782,4
5783,6
5784,9
5787,6
5788,7
5789,4
5790,5
5791,6
5792,6
5793,6
5794,6
5795,7
5796,5
5797,6
5798,5
5799,6
5800,5
5801,6
5802,13
5803,5
5804,5
5805,5
5806,6
5807,8
5808,6
5809,6
5810,5
5811,7
5812,7
5813,6
5814,5
5815,6
5816,8
5817,6
5818,6
5819,5
5820,7
5821,5
5822,6
5823,5
5824,9
5825,9
5826,7
5827,5
5828,13
5829,5
5830,6
5831,6
5832,8
5833,9
5834,7
5835,8
5836,5
5837,10
5838,5
5839,5
5840,6
5841,5
5842,6
5843,8
5844,1
5845,2
5846,8
5847,5
5848,5
5849,5
5850,6
5851,5
5852,6
5853,5
5854,5
5855,6
5856,6
5857,8
5858,5
5859,7
5860,5
5861,1
5862,5
5863,7
5864,6
5865,6
5866,4
5867,4
5868,3
5869,6
5870,6
5871,6
5872,9
5873,8
5874,5
5875,7
5876,5
5877,5
5878,11
5879,7
5880,3
5881,6
5882,3
5883,5
5884,8
5885,6
5886,6
5887,10
5888,7
5889,5
5890,7
5891,6
5892,5
5893,6
5894,6
5895,5
5896,6
5897,8
5898,5
5899,8
5900,6
5901,6
5902,6
5903,6
5904,3
5905,4
5906,4
5907,6
5908,5
5909,5
5910,7
5911,8
5912,6
5913,6
5914,7
5915,6
5916,5
5917,3
5918,6
5919,5
5920,7
5921,8
5922,6
5923,6
5924,5
5925,7
5926,6
5928,5
5929,5
5930,5
5931,4
5932,5
5933,5
5934,4
5935,1
5936,4
5937,6
5938,7
5939,4
5940,6
5941,6
5942,6
5943,6
5944,7
5945,8
5946,7
5947,5
5948,6
5949,7
5950,6
5951,6
5952,5
5953,7
5954,6
5955,4
5956,6
5957,6
5958,6
5959,5
5960,5
5961,6
5962,6
5963,6
5964,13
5965,6
5966,5
5967,5
5968,6
5969,5
5970,6
5971,7
5972,5
5973,5
5974,7
5975,4
5976,3
5977,4
5978,5
5979,5
5980,3
5981,7
5982,6
5983,11
5984,6
5985,5
5986,6
5987,6
5988,5
5989,6
5990,5
5992,6
5993,7
5994,4
5995,5
5996,4
5997,7
5998,7
5999,5
6000,7
6001,6
6002,7
6003,3
6004,6
6005,5
6006,8
6007,4
6008,7
6009,4
6010,6
6011,1
6012,2
6013,7
6014,6
6015,5
6016,1
6017,6
6018,15
6019,15
6020,6
6021,7
6022,7
6023,6
6024,5
6025,7
6026,8
6027,5
6028,6
6029,5
6030,7
6031,14
6032,5
6033,6
6034,5
6035,5
6036,4
6037,5
6038,7
6039,6
6040,6
6041,5
6042,5
6043,5
6044,7
6045,6
6046,6
6047,4
6048,5
6049,7
6050,5
6051,4
6052,16
6053,16
6054,16
6055,16
6056,6
6057,1
6058,16
6059,6
6060,6
6061,5
6062,5
6063,6
6064,1
6065,5
6066,5
6067,5
6068,1
6069,3
6070,8
6071,1
6072,5
6073,2
6074,3
6075,4
6076,7
6077,10
6078,5
6079,7
6080,5
6081,7
6082,5
6083,7
6084,6
6085,4
6086,10
6087,6
6088,8
6089,7
6090,4
6091,9
6092,7
6093,3
6094,7
6095,4
6096,4
6097,4
6098,5
6099,5
6100,7
6101,6
6102,5
6103,7
6104,4
6105,6
6106,9
6107,6
6108,3
6109,8
6110,4
6111,1
6112,6
6113,6
6114,7
6115,5
6116,7
6117,4
6118,4
6119,6
6120,6
6121,15
6122,5
6123,5
6124,5
6125,4
6126,6
6127,9
6128,9
6129,7
6130,4
6131,3
6132,5
6133,4
6134,5
6135,6
6136,4
6137,5
6138,4
6139,6
6140,6
6141,11
6142,5
6143,3
6144,7
6145,3
6146,5
6147,5
6148,5
6149,6
6150,5
6151,5
6152,5
6153,7
6154,7
6155,8
6156,5
6157,4
6158,4
6159,19
6160,7
6161,5
6162,5
6163,6
6164,5
6165,5
6166,6
6167,6
6168,6
6169,10
6170,8
6171,4
6172,5
6173,6
6174,5
6175,6
6176,6
6177,10
6179,6
6180,5
6181,6
6182,6
6183,6
6184,7
6185,5
6186,5
6187,5
6188,5
6189,7
6190,6
6191,12
6192,7
6193,6
6194,4
6195,21
6196,4
6197,4
6198,5
6199,6
6200,10
6201,20
6202,5
6203,5
6204,7
6205,4
6206,7
6207,5
6208,6
6209,10
6210,9
6211,4
6212,7
6213,5
6214,5
6215,5
6216,8
6217,7
6219,7
6220,6
6221,7
6222,7
6223,6
6224,4
6225,8
6226,1
6227,6
6228,5
6229,3
6230,7
6231,6
6232,6
6233,5
6234,7
6235,5
6236,9
6237,5
6238,6
6239,15
6240,5
6241,2
6242,6
6243,6
6244,1
6245,5
6246,12
6247,7
6248,1
6249,8
6250,6
6251,6
6252,6
6253,5
6254,6
6255,6
6256,12
6257,4
6258,6
6259,5
6261,5
6262,5
6263,4
6264,1
6265,5
6266,5
6267,11
6268,6
6269,2
6270,7
6271,7
6272,22
6273,6
6274,5
6275,5
6276,6
6277,6
6278,5
6279,7
6280,4
6281,2
6282,3
6283,4
6284,3
6285,8
6286,7
6287,1
6288,4
6289,5
6290,1
6291,4
6292,5
6293,5
6294,7
6295,5
6296,5
6297,5
6298,7
6299,5
6300,4
6301,3
6302,4
6303,2
6304,8
6305,4
6306,6
6307,16
6308,12
6309,4
6310,6
6311,4
6312,6
6313,5
6314,1
6315,6
6316,3
6317,6
6318,9
6319,4
6320,5
6321,5
6322,5
6323,5
6324,5
6325,5
6326,5
6327,4
6328,5
6329,5
6330,5
6331,5
6332,4
6333,5
6334,5
6335,6
6336,5
6337,6
6338,4
6339,5
6340,5
6341,8
6342,7
6343,6
6344,7
6345,6
6346,5
6347,2
6348,4
6349,8
6350,7
6351,6
6352,6
6353,16
6354,7
6355,1
6356,7
6357,6
6358,6
6359,9
6360,5
6361,8
6362,5
6363,6
6364,6
6365,5
6366,5
6367,5
6368,4
6369,5
6370,7
6371,5
6372,3
6373,3
6374,9
6375,1
6376,5
6377,5
6378,6
6379,5
6380,7
6381,7
6382,4
6383,8
6384,9
6385,3
6386,6
6387,5
6388,6
6389,6
6390,6
6391,2
6392,6
6393,7
6394,5
6395,6
6396,5
6397,5
6398,1
6399,5
6400,7
6401,5
6402,7
6403,2
6404,4
6405,6
6406,5
6407,4
6408,5
6409,4
6410,12
6411,8
6412,5
6413,3
6414,6
6415,6
6416,7
6417,4
6418,5
6419,7
6420,4
6421,4
6422,8
6423,10
6424,5
6425,6
6426,5
6427,5
6428,5
6429,6
6430,6
6431,5
6432,7
6433,6
6434,7
6435,5
6436,7
6437,6
6438,7
6439,23
6440,6
6441,6
6442,8
6443,5
6444,20
6445,5
6446,5
6447,7
6448,7
6449,5
6450,5
6451,6
6452,6
6453,5
6454,5
6455,7
6456,6
6457,6
6458,4
6459,5
6460,5
6461,6
6462,6
6463,6
6464,5
6465,6
6466,5
6467,7
6468,6
6469,6
6470,7
6471,6
6472,5
6473,8
6474,1
6475,4
6476,5
6477,5
6478,5
6479,5
6480,6
6481,4
6482,3
6483,6
6484,5
6485,6
6486,3
6487,6
6488,4
6489,4
6490,4
6491,6
6492,6
6493,5
6494,1
6495,3
6496,6
6497,6
6498,6
6499,6
6500,6
6501,5
6502,8
6503,7
6504,6
6505,7
6506,5
6507,6
6508,9
6509,3
6510,6
6511,7
6512,6
6513,5
6514,10
6515,4
6516,4
6517,8
6518,5
6519,6
6520,4
6521,1
6522,1
6523,17
6524,4
6525,5
6526,6
6527,5
6528,6
6529,6
6530,5
6531,7
6532,5
6533,7
6534,6
6535,8
6536,4
6537,1
6538,5
6539,5
6540,4
6541,9
6542,6
6543,6
6544,4
6545,5
6546,5
6547,4
6548,4
6549,4
6550,4
6551,4
6552,4
6553,7
6554,3
6555,5
6556,6
6557,6
6558,4
6559,6
6560,4
6561,6
6562,6
6563,6
6564,7
6565,4
6566,7
6567,6
6568,5
6569,1
6570,7
6571,7
6572,5
6573,5
6574,3
6575,6
6576,7
6577,3
6578,4
6579,5
6580,5
6581,4
6582,10
6583,4
6584,6
6585,5
6586,6
6587,3
6588,9
6589,5
6590,5
6591,6
6592,7
6593,6
6594,5
6595,7
6596,5
6597,5
6598,5
6599,7
6600,5
6601,4
6602,4
6603,5
6604,5
6605,6
6606,1
6607,4
6608,7
6609,8
6610,4
6611,6
6612,7
6613,5
6614,10
6615,5
6616,6
6617,5
6618,5
6619,5
6620,4
6621,5
6622,5
6623,8
6624,4
6625,6
6626,6
6627,5
6628,5
6629,5
6630,6
6631,5
6632,6
6633,4
6634,4
6635,6
6636,6
6637,4
6639,5
6640,6
6641,5
6642,3
6643,5
6644,5
6645,4
6646,3
6647,6
6648,6
6649,4
6650,4
6651,1
6652,4
6653,9
6654,8
6655,5
6656,1
6657,6
6658,6
6659,7
6660,6
6661,6
6662,4
6663,5
6664,6
6665,5
6666,7
6667,5
6668,5
6669,5
6670,2
6671,7
6672,4
6673,7
6674,4
6675,7
6676,6
6677,7
6678,6
6679,9
6680,8
6681,5
6682,5
6683,2
6684,4
6685,6
6686,6
6687,5
6688,4
6689,4
6690,4
6691,7
6692,7
6693,5
6694,5
6695,5
6696,8
6697,6
6698,6
6699,4
6700,6
6701,4
6702,5
6703,6
6704,6
6705,4
6706,5
6707,4
6708,4
6709,7
6710,5
6711,7
6712,8
6713,5
6714,5
6715,5
6716,10
6717,6
6718,4
6719,9
6720,6
6721,5
6722,5
6723,6
6724,4
6725,5
6726,1
6727,6
6728,6
6729,5
6730,5
6731,6
6732,5
6733,5
6734,5
6735,5
6736,5
6737,5
6738,7
6739,3
6740,6
6741,5
6742,6
6743,7
6744,5
6745,6
6746,8
6747,5
6748,5
6749,4
6750,6
6751,1
6752,7
6753,4
6754,6
6755,7
6756,5
6757,4
6758,5
6759,5
6760,4
6761,1
6762,4
6763,2
6764,5
6765,5
6766,5
6767,8
6768,5
6769,4
6770,6
6771,5
6772,5
6773,1
6774,4
6775,3
6776,5
6777,16
6778,12
6779,6
6780,13
6781,13
6782,1
6783,4
6784,15
6785,6
6786,6
6787,15
6788,5
6789,7
6790,6
6791,14
6792,5
6793,6
6794,6
6795,1
6796,1
6797,1
6798,2
6799,6
6800,6
6801,9
6802,3
6803,2
6804,6
6805,9
6806,6
6807,5
6808,6
6809,6
6810,9
6811,6
6812,1
6813,1
6814,6
6815,6
6816,4
6817,2
6818,6
6819,13
6820,1
6821,5
6822,3
6823,2
6824,9
6825,7
6826,1
6827,17
6828,8
6829,1
6830,4
6831,4
6832,5
6833,1
6834,4
6835,13
6836,4
6837,1
6838,9
6839,12
6840,2
6841,8
6842,1
6843,4
6844,1
6845,12
6846,5
6847,4
6848,2
6849,1
6850,5
6851,4
6852,7
6853,5
6854,4
6855,2
6856,1
6857,4
6858,1
6859,1
